
Intensity Sum Ch=1 Img=1
 ==================== 
Time [s],Intensity Sum::1000000044::0,Intensity Sum::1000000055::0,Intensity Sum::1000000089::0,Intensity Sum::1000000093::0,Intensity Sum::1000000094::0,Intensity Sum::1000000096::0,Intensity Sum::1000000097::0,Intensity Sum::1000000099::0,Intensity Sum::1000000100::0,Intensity Sum::1000000105::0,Intensity Sum::1000000106::0,Intensity Sum::1000000108::0,Intensity Sum::1000000109::0,Intensity Sum::1000000118::0,Intensity Sum::1000000121::0,Intensity Sum::1000000123::0,Intensity Sum::1000000124::0,Intensity Sum::1000000125::0,Intensity Sum::1000000127::0,Intensity Sum::1000000128::0,Intensity Sum::1000000135::0,Intensity Sum::1000000137::0,Intensity Sum::1000000140::0,Intensity Sum::1000000143::0,Intensity Sum::1000000144::0,Intensity Sum::1000000145::0,Intensity Sum::1000000148::0,Intensity Sum::1000000150::0,Intensity Sum::1000000152::0,Intensity Sum::1000000153::0,Intensity Sum::1000000155::0,Intensity Sum::1000000163::0,Intensity Sum::1000000164::0,Intensity Sum::1000000166::0,Intensity Sum::1000000167::0,Intensity Sum::1000000173::0,Intensity Sum::1000000174::0,Intensity Sum::1000000175::0,Intensity Sum::1000000176::0,Intensity Sum::1000000177::0,Intensity Sum::1000000178::0,Intensity Sum::1000000182::0,Intensity Sum::1000000186::0,Intensity Sum::1000000190::0,Intensity Sum::1000000192::0,Intensity Sum::1000000194::0,Intensity Sum::1000000196::0,Intensity Sum::1000000198::0,Intensity Sum::1000000199::0,Intensity Sum::1000000202::0,Intensity Sum::1000000203::0,Intensity Sum::1000000206::0,Intensity Sum::1000000212::0,Intensity Sum::1000000217::0,Intensity Sum::1000000218::0,Intensity Sum::1000000219::0,Intensity Sum::1000000220::0,Intensity Sum::1000000224::0,Intensity Sum::1000000227::0,Intensity Sum::1000000231::0,Intensity Sum::1000000232::0,Intensity Sum::1000000235::0,Intensity Sum::1000000240::0,Intensity Sum::1000000250::0,Intensity Sum::1000000259::0,Intensity Sum::1000000267::0,Intensity Sum::1000000283::0,Intensity Sum::1000000498::0,Intensity Sum::1000000560::0,Intensity Sum::1000001049::0,Intensity Sum::1000159177::0,Intensity Sum::1000159244::0,Intensity Sum::1000159605::0,Intensity Sum::1000159705::0,Intensity Sum::1000160175::0,Intensity Sum::1000160809::0,Intensity Sum::1000161110::0,Intensity Sum::1000161579::0,Intensity Sum::1000161582::0,Intensity Sum::1000162288::0,Intensity Sum::1000162458::0,Intensity Sum::1000163287::0,Intensity Sum::1000164876::0,Intensity Sum::1000165080::0,Intensity Sum::1000165144::0,Intensity Sum::1000165704::0,Intensity Sum::1000166112::0,Intensity Sum::1000166767::0,Intensity Sum::1000166853::0,Intensity Sum::1000166876::0,Intensity Sum::1000167341::0,Intensity Sum::1000167371::0,Intensity Sum::1000167669::0,Intensity Sum::1000168050::0,Intensity Sum::1000169731::0,Intensity Sum::1000169820::0,Intensity Sum::1000170422::0,Intensity Sum::1000171132::0,Intensity Sum::1000171701::0,Intensity Sum::1000171724::0,Intensity Sum::1000171751::0,Intensity Sum::1000172408::0,Intensity Sum::1000173158::0,Intensity Sum::1000173583::0,Intensity Sum::1000176344::0,Intensity Sum::1000176487::0,Intensity Sum::1000177114::0,Intensity Sum::1000177409::0,Intensity Sum::1000178187::0,Intensity Sum::1000179876::0,Intensity Sum::1000180206::0,Intensity Sum::1000180392::0,Intensity Sum::1000180403::0,Intensity Sum::1000181625::0,Intensity Sum::1000181693::0,Intensity Sum::1000181973::0,Intensity Sum::1000182079::0,Intensity Sum::1000182170::0,Intensity Sum::1000182636::0,Intensity Sum::1000182982::0,Intensity Sum::1000186102::0,Intensity Sum::1000187154::0,Intensity Sum::1000187633::0,Intensity Sum::1000188084::0,Intensity Sum::1000189130::0,Intensity Sum::1000189516::0,Intensity Sum::1000189548::0,Intensity Sum::1000189622::0,Intensity Sum::1000191126::0,Intensity Sum::1000191330::0,Intensity Sum::1000191653::0,Intensity Sum::1000192518::0,Intensity Sum::1000193105::0,Intensity Sum::1000193637::0,Intensity Sum::1000195548::0,Intensity Sum::1000195666::0,Intensity Sum::1000197641::0,Intensity Sum::1000198065::0,Intensity Sum::1000199240::0,Intensity Sum::1000200832::0,Intensity Sum::1000201571::0,Intensity Sum::1000202768::0,Intensity Sum::1000203022::0,Intensity Sum::1000203028::0,Intensity Sum::1000203045::0,Intensity Sum::1000203149::0,Intensity Sum::1000203719::0,Intensity Sum::1000203934::0,Intensity Sum::1000204368::0,Intensity Sum::1000205582::0,Intensity Sum::1000206506::0,Intensity Sum::1000206831::0,Intensity Sum::1000206967::0,Intensity Sum::1000207075::0,Intensity Sum::1000207637::0,Intensity Sum::1000207796::0,Intensity Sum::1000209150::0,Intensity Sum::1000209214::0,Intensity Sum::1000209440::0,
2059.291016,,288469,,175000,,159550,,,153455,,172389,172788,,,,169769,173738,189851,,,163017,,178514,165241,154363,141452,162860,186176,256840,150176,160812,174541,,,,,,,,,,168846,163590,,314726,182817,167566,201040,,,203549,189955,,149518,169447,159363,169133,,,207987,167739,,151247,248418,,,156019,,,,201082,,,,146114,,,,193223,217827,,155493,251532,,,,,147435,,,,,,133296,,,,,178278,140694,,214811,188099,119375,,,246856,,133923,138425,150853,128670,264363,187632,135832,,,,195970,,146492,182932,122952,,209255,199462,208884,166851,176016,154108,113595,177174,202243,146010,130577,217305,169343,140652,152389,227346,207882,132207,116146,113384,168718,126235,147863,125732,190281,139875,145985,157863,165874,147330,205903,148997,160640,195998,,
2064.069092,,288316,,176511,,156943,,,161051,,170963,177183,,,,172267,170877,197198,,,165296,,185950,170216,154817,143050,168668,184714,261981,153737,163020,168508,,,,,,,,,,172020,162605,,320125,190756,168925,209255,,,204890,182789,,147970,171326,162432,169350,,,207865,168108,,138534,237174,,,153452,,,,203877,,,,145169,,,,197467,220990,,160789,252775,,,,,148659,,,,,,128698,,,,,170680,148619,,219558,186764,121974,,201831,246202,,132399,133757,151587,123155,266626,189633,134344,,,,199553,,142734,183676,123654,,218097,199241,207559,177004,176579,,113054,165802,203642,145041,132406,219261,171541,143386,155847,230917,210447,129531,119173,,174288,131590,145249,124601,188338,139903,148539,160530,155089,149547,213813,158466,164583,193863,198455,
2068.845947,,287049,,182245,,161867,,,156287,,170879,179888,,,,171469,172622,189036,,,169737,,184946,155594,155475,144231,174456,191124,261270,152705,165026,171097,,,,,,,,,,175962,155920,,312775,187701,170416,207660,,,202400,186079,,150929,165746,163989,174335,,,208511,172252,,139482,245167,,,153774,,,,212617,,,,152226,,,,203766,217823,,153796,258035,,,,,152668,,,,,,132197,,,,,166962,142373,,215649,192673,122156,,207508,235290,,133032,130442,153529,128994,280526,193075,145575,,,,202343,,142197,192092,118815,,217054,202375,216803,172764,168883,,112242,172237,204361,137645,137377,225815,176259,141561,156379,229426,,131378,117995,,172536,128249,145717,127086,188291,135253,156667,158984,161070,150750,215818,160476,165954,200993,206626,
2073.624023,,283688,,184638,,159632,,,155133,,180061,176050,,,,173116,168919,192371,,,164869,,190487,157771,150103,147653,176271,186782,263332,147171,162613,169306,,,,,,,,,,175247,157306,,312072,189448,165395,197663,,,196972,187086,,145125,172873,165510,173931,,,212416,164921,,141476,235540,,,154729,,,,218951,,,,152074,,,,196164,215208,,158891,256363,,,,,141153,,,,,,127213,,,,,176229,,,211159,184871,119206,,200304,229298,,139503,134186,153408,129266,276712,179122,140591,,,,205154,,141945,181879,120951,,218298,191399,215196,180492,180949,,109945,176366,201291,145199,126548,215890,171092,143881,157139,224964,,129795,120219,116932,179053,127182,151307,127219,184180,127297,155658,168172,170413,147338,207321,157663,160743,197006,201004,
2078.402100,,289339,,180708,,167015,,,151883,,186435,175785,,,,172174,174005,183713,,,173985,,191203,165486,150296,144753,179886,194767,267660,142894,162321,170976,,,,,,,,,,170664,156871,,311379,192300,171363,192611,,,199098,181814,,143025,169831,169196,173365,,,213318,169178,,135481,233784,,,155424,,,,214065,,,,150738,,,,188334,214507,,147931,264002,,,,,141140,,,,,,129257,,,,,174248,,,208912,182713,122928,,194841,233592,,142731,135140,150390,129070,287722,178036,140866,,,,204812,,141320,193353,125725,,218390,196212,208041,178426,177165,,107598,173227,191395,145300,126558,224691,178316,139719,157943,226858,191366,136005,117568,115376,182541,124149,148726,132859,186060,128753,148064,166343,170287,142569,206584,144416,155713,191611,212565,
2083.179932,,291195,,185471,,168330,,,148982,,180016,180445,,,,174764,173195,173105,,,179018,,185024,162127,156128,153975,191575,189483,301280,148201,160428,160782,,,,,,,,,,165330,156987,,316254,198487,170535,193858,,,201613,189482,,139558,177926,162645,170941,,,211680,176364,,132557,244579,,,151378,,,,217305,,,,144341,,,,182768,217928,,154290,261820,,,,,148712,,,,,,132871,,,,,172870,,,209581,188373,121745,,200131,232416,,145516,138543,154000,130738,283159,181936,145090,,,,207829,,146102,187247,125032,,222764,182603,204123,176833,172652,,108734,181201,197830,143623,130719,217471,180575,143388,165305,231671,206104,140970,121297,116444,178883,115261,161180,131610,188319,,158252,159156,178649,139679,206023,148409,161470,207346,203571,
2087.958008,,296013,,184521,,167264,,,149409,,176304,179653,,,,165420,170935,178139,,,182131,,190787,169916,151965,154340,184581,189934,282900,148852,159204,164141,,,,,,,,,,166228,155612,,316278,193390,169717,195547,,,201114,190386,,140472,177870,161749,165995,,,217986,178980,,135484,239436,,,147923,,,,211998,,,,148549,,,,197814,221767,,157210,261815,,,,,154572,,,,,,136190,,,,,174963,,,208369,184249,125988,,206278,245741,,141326,133107,144838,131128,290708,178122,142753,,,,211103,,137403,184814,123535,,225331,188323,210058,177541,170515,,108506,186211,191995,147276,134204,224213,178435,139189,168792,227860,200201,,127430,120976,177259,112937,153387,129024,182154,134698,165701,161045,183348,139885,203195,150202,166991,202040,189391,
2092.736084,,293723,,188644,,173809,,,150277,,,192166,,,,167021,172047,173322,,,181869,,193416,169413,152220,155169,196014,194057,294250,148217,158969,162242,,,,,,,,,,161199,151944,,312887,199653,166920,190053,,,202764,198146,,146697,176146,161042,158123,,,213770,164242,,140085,227636,,,153382,,,,213920,,,,142369,,,,192478,218283,,156296,263669,,,,,146724,,,,,,129431,,,,,171451,,,207710,186272,130077,,197950,239174,,142548,135993,151131,130275,301198,179751,136681,,,,204702,,142857,186123,123472,,228889,181633,208600,180189,172122,,111779,183259,193425,145868,138818,214665,180021,142187,165712,242338,203820,,132091,120987,171718,116887,158914,134012,185752,140470,157068,169649,195025,141333,202011,158708,170196,201775,198166,
2097.513916,,316009,,179809,,175068,,,149158,,185123,178196,,,,169788,174528,173681,,,181502,,183081,163994,147562,161456,207386,192830,313465,143552,158404,158190,,,,,,,,,,167897,157459,,318080,203518,168413,199045,,,201790,197763,,140461,168328,165427,164452,,,218266,165151,,138595,241673,,,162649,,,,204917,,,,152477,,,,189947,211593,,156271,251820,,,,,151976,,,,,,127853,,,,,172247,,,218746,183290,126536,,206393,240609,,140760,135677,155921,131613,284085,180881,140930,,,,221266,,143340,181752,125023,,225169,180360,204884,170258,172423,,113634,215586,200645,,144132,221781,189245,136872,162450,253705,204974,,134239,115813,176255,117700,177088,121059,194130,142334,150586,168303,181034,144790,210977,163356,166720,203873,204096,
2102.291992,,312152,,177159,,174547,,,150403,,182883,176869,,,,162716,181044,177240,,,181857,,190256,164129,149722,161953,194488,188460,311844,142770,160182,158159,,,,,,,,,,167154,161161,,320794,197620,170333,190938,,,206025,194331,,136205,168611,169923,164205,,,207828,163898,,131632,237050,,,150023,,,,211694,,,,148869,,,,189804,210323,,155258,255465,,,,,147461,,,,,,130132,,,,,176943,,,209669,184861,126941,,206476,237592,,146459,140513,149064,131800,287484,182371,143576,,,,219111,,147026,186958,119547,,215568,184638,208338,173443,177508,,110448,197742,194865,151001,143035,230411,187339,140042,173043,244685,203719,137700,130207,116947,173610,118533,177758,126972,202287,146361,156987,159726,181048,141090,203981,161365,160095,202533,192638,
2107.070068,,307864,,172725,,172853,,,150078,,180120,181594,,,,172291,162646,174353,,,177080,,188861,165581,147299,155552,199447,191629,297776,149084,163755,164947,,,,,,,,,,172492,160090,,308777,196533,167304,197842,,,201438,189379,,132486,177031,173267,157343,,,210912,172447,,142622,232408,,,158013,,,,213124,,,,147032,,,,187536,219198,,147618,262287,,,,,156469,,,,,,126764,,,,,179930,,,211329,183330,126514,,200031,237072,,145399,137788,153956,130109,299740,183444,140787,,,,216306,,144301,193182,120727,,223554,184183,203359,181532,173350,,111270,180027,200895,,139880,233682,184983,141312,170185,225410,208074,138895,124909,118108,182567,115929,163329,131348,198433,146321,151955,163293,194011,148917,197572,164796,161256,208026,192618,
2111.847900,,304307,,183599,,171215,,,151728,,187509,186481,,,,173633,168463,173543,,,179913,,185518,168893,149412,156257,188353,198658,287898,145835,157676,168469,,,,,,,,,,167461,156800,,307826,193599,173418,193689,,,193641,197723,,133855,170120,173034,156808,,,204937,171787,,137020,230051,,,156224,,,,222579,,,,148649,,,,189835,215048,,150576,256955,,,,,153434,,,,,,135605,,,,,174087,,,214300,181314,130529,,197275,242398,,148103,131834,155468,127118,302197,179919,145147,,,,217184,,145112,198445,119129,,229146,188396,205993,180383,171115,,108552,186197,205628,,132966,209711,187379,141205,164674,231158,213502,132449,122256,117480,182416,119513,159299,130290,191529,142343,154779,166546,207439,145750,204448,159786,157639,198518,192774,
2116.625977,,304186,,179078,,172854,,,146298,,181825,185525,,,,162861,178856,175849,,,183005,,178881,169231,151203,163294,201584,189217,303994,146778,161627,161152,,,,,,,,,,170098,155302,,321619,201981,166241,192261,,,200170,198241,,141314,171872,172915,155556,,,202517,171134,,141732,221808,,,156177,,,,213577,,,,149460,,,,194190,210287,,146976,265258,,,,,145501,,,,,,136201,,,,,176652,,,221167,181382,132560,,198428,233294,,140182,133202,150980,128692,291605,183655,142824,,,,211145,,146395,187559,122343,,228895,193726,206870,174878,171299,,111146,197893,201102,,128960,190283,186204,135510,167426,230660,208305,,127557,116897,180239,116952,177638,127040,198483,146841,156309,163692,180282,146595,208918,166752,160341,206521,201682,
2121.404053,,308840,,180794,,170828,,,148583,,187947,184098,,,,170187,178500,178931,,,180672,,184319,174034,149467,163853,195344,187682,301496,140763,161218,154445,,,,,,,,,,165890,153273,,324571,206134,164116,192444,,,199229,202327,,139285,164491,171207,163018,,,209725,172850,,132839,224336,,,159344,,,,215319,,,,147769,,,,197950,205578,,153935,262009,,,,,136766,,,,,,128188,,,,,171917,,,225039,181231,126405,,193193,231220,,150505,134318,156015,128558,291443,180031,141452,,,,207271,,149234,174848,117227,,223665,193586,199943,168478,177154,,111719,195073,198190,,130860,191458,173031,134265,171031,239980,204179,137100,140114,118545,178399,114082,164410,127279,200954,153631,159509,161520,165603,143073,202869,159335,165198,206524,193858,
2126.181885,,303806,,185012,,172758,,,149889,,183059,181392,,,,171015,177832,172724,,,178982,,177822,171724,147593,161120,192396,181764,295624,144625,160855,164097,,,,,,,,,,163842,159269,,319098,201557,169627,194766,,,198342,199828,,140819,171459,169683,156250,,,209263,167902,,132653,230201,,,156893,,,,207391,,,,148579,,,,200908,206930,,154200,253214,,,,,145441,,,,,,134902,,,,,173606,,,220469,181877,126978,,196256,230332,,146202,130329,148028,128378,294093,162296,144227,,,,207547,,149734,182288,121893,,230151,192797,200791,169383,168150,,114412,196882,197614,,120255,189797,171591,144504,167495,237816,206496,137093,125272,119156,172887,119464,161332,124858,200328,156396,152909,167553,158566,147245,209083,161556,153876,209599,186034,
2130.959961,,307884,,187525,,170155,,,147199,,182993,186240,,,,175424,176840,175643,,,186495,,180555,169984,149335,154988,199794,184244,310844,146069,157936,157536,,,,,,,,,,161888,155603,,313290,197980,169441,195109,,,205872,206744,,142993,188266,170001,158712,,,207330,174770,,136443,234612,,,157648,,,,214811,,,,144182,,,,190614,203635,,152513,256311,,,,,145988,,,,,,134456,,,,,174511,,,218454,187714,128975,,198543,237606,,149668,129222,155557,130963,298518,161017,144130,,,,196463,,146028,174041,124307,,230114,189394,199303,172344,166994,,116443,199173,207041,,121824,194701,172439,146983,169489,246171,206752,,124892,116991,170296,118137,167609,125563,200177,151588,155989,159099,161100,143321,206962,156532,152702,209684,187944,
2135.738037,,305839,,181649,,172868,,,145754,,180942,189202,,,,169610,169504,174621,,,182138,,172160,163928,155683,151845,197593,184643,280634,148091,153890,158178,,,,,,,,,,162034,154580,,310709,193785,165201,198204,,,204032,200881,,140627,173172,162636,155312,,,210379,173995,,132043,235782,,,160902,,,,216037,,,,147449,,,,196405,215004,,149825,253639,,,,,141304,,,,,,133576,,,,,176975,,,215500,178530,128258,,192031,225779,,144828,,148325,129056,295181,162770,143502,,,,195928,,146459,181194,124848,,233692,185729,203375,177324,156441,,112226,203607,200870,,125501,199079,177911,140960,172380,240640,209445,140640,119803,113431,174652,120254,171353,129157,194178,160870,148086,162186,,144026,194550,162909,160434,216997,190150,
2140.516113,,308042,,186463,,177147,,,154267,,175964,187950,,,,174231,174620,169287,,,187886,,176702,164739,145673,157526,202690,180752,293915,146929,155664,158002,,,,,,,,,,170167,157644,,320114,198228,170629,193776,,,199351,200926,,141543,172825,165099,173656,,,208015,172766,,133529,224547,,,154530,,,,214105,,,,144196,,,,205374,209670,,149003,245236,,,,,143315,,,,,,138549,,,,,175841,,,217383,173494,129040,,196964,226783,,152643,,153190,129752,289619,163467,143047,,,,198736,,147494,177013,125614,,237437,200635,199667,172489,172201,,115377,185017,203934,,116143,190847,172404,146964,165942,252943,210039,133916,119180,116979,174908,121772,168688,131949,197262,159610,153144,169093,156127,154138,210636,161497,161476,225791,198661,
2145.292969,,318230,,181133,,175957,,,152869,,179929,187452,,,,170836,171319,175289,,,177332,,174812,169335,153674,160503,202998,191202,303090,144090,151517,155608,,,,,,,,,,163968,156263,,320462,195773,176049,188961,,,203651,195974,,139085,164311,164442,168648,,,201345,169330,,136184,224974,,,156000,,,,213767,,,,147112,,,,182421,201549,,150833,252044,,,,,147475,,,,,,134501,,,,,175709,,,224714,172642,134532,,196341,227481,,150930,129281,157779,132424,288692,168415,141734,,,,216082,,146776,173895,119484,,236555,202682,202546,164377,167099,,115742,195867,208554,,123650,184311,176104,134303,170187,263640,203934,,130110,112176,175110,117792,173127,130956,203301,156251,150007,169198,151523,149051,216357,160681,163116,218318,184460,
2150.071045,,316178,,182139,,174320,,,146975,,174833,187248,,,,175935,169953,173465,,,174668,,180132,167796,153423,157021,202846,180025,301904,144946,146972,148479,,,,,,,,,,159832,158884,,325889,197602,174953,197729,,,200641,194272,,141046,177877,160104,168686,,,205941,168588,,130702,235119,,,148898,,,,213796,,,,142389,,,,183953,197655,,148169,252773,,,,,145343,,,,,,132311,,,,,176993,,,221270,176082,128735,,196847,230206,,144692,126974,158510,132057,288905,162473,137370,,,,208911,,152368,174976,111676,,226608,200623,199510,164738,172224,,112173,193150,209195,,121724,,179278,134187,169413,241875,,137352,124921,117704,177307,123725,178033,130338,197699,161514,149257,163157,159040,143058,206788,149837,156294,213743,183380,
2154.849121,,319148,,180863,,170441,,,151281,,180337,182909,,,,175307,178975,176668,,,185698,,169306,172199,151557,167747,201253,180027,290507,145218,148882,161753,,,,,,,,,,156692,157966,,328879,192878,168266,198128,,,197274,197675,,137802,174392,168719,171542,,,207508,165275,,126585,231459,,,152875,,,,217616,,,,143901,,,,181354,188057,,149110,245411,,,,,150079,,,,,,136447,,,,,168229,,,223054,163676,132188,,194715,223902,,148360,128077,163186,133527,279706,159900,140318,,,,213709,,144597,176747,119768,,229232,198808,202609,159610,170478,,116641,195409,219972,,122178,,173799,134029,175665,258035,204358,134994,125291,114199,175010,118407,176515,129816,194612,162918,143759,164915,165643,147127,216554,147649,162378,216108,186338,
2159.626953,,307965,,176611,,169489,,,156780,,190428,180494,,,,179702,178364,189654,,,166953,,170421,179644,149896,163220,201401,181042,295635,148544,152848,170441,,,,,,,,,,170394,158190,,333504,196706,171330,187988,,,200153,200547,,145252,176771,171322,170024,,,203599,172309,,134385,225964,,,153624,,,,208724,,,,140957,,,,189274,189231,,157547,241372,,,,,147496,,,,,,133475,,,,,167415,,,233793,171290,133601,,200207,225183,,146926,126200,166669,136428,268039,157876,138136,,,,215982,,155247,,115359,,223054,205370,198630,158609,171497,,120732,193829,221392,,126536,,,134001,163103,269311,205147,131703,122003,116905,171359,121054,173951,130008,198339,169001,149295,164523,167012,154352,215262,157723,162343,208460,187696,
2164.405029,,311510,,174784,,175458,,,150235,,184680,175543,,,,177133,178899,174156,,,177043,,168036,174355,147602,165104,205140,185163,307263,139628,151668,162091,,,,,,,,,,164223,159869,,316453,193959,169273,186214,,,204415,195582,,134668,171252,163571,168182,,,206615,171298,,137274,224903,,,151864,,,,205256,,,,139729,,,,188205,191265,,149426,254352,,,,,143946,,,,,,133467,,,,,168267,,,230900,171436,130421,,195745,216553,,158553,134185,159464,129896,273364,157718,140746,,,,214130,,147593,184603,117077,,228713,201397,194234,168164,157078,,119117,191987,220418,,125754,187364,,137970,170072,260743,214976,133907,120012,116454,173363,121225,169197,126063,201929,158285,146685,161884,167058,153397,218360,156732,158910,218118,184641,
2169.183105,,318381,,174828,,172974,,,159052,,190580,175710,,,,176762,179302,183115,,,171526,,167024,171174,145407,163520,204677,189838,287785,147620,148235,165577,,,,,,,,,,163599,163235,,325551,189366,175922,188565,,,202297,199176,,139343,177311,170446,178275,,,208964,156082,,136409,233065,,,149164,,,,214280,,,,138842,,,,181823,190290,,150289,243735,,,,,144935,,,,,,130772,,,,,166331,,,230220,174695,127775,,196854,219108,,146962,132645,155776,133666,270751,159144,137062,,,,219399,,147431,177444,117005,,239499,213928,188849,159754,,,117678,201445,214049,,128672,192588,,137672,158664,252404,212656,130194,120270,111712,167807,122766,171225,129225,202702,166054,141314,168600,166874,150546,210499,155578,163765,202766,,
2173.960938,,317881,,172823,,174874,,,156133,,189553,179266,,,,171013,177724,185026,,,164879,,162551,174900,148261,160299,199817,176858,279488,142860,157155,171179,,,,,,,,,,163929,165851,,318170,187107,172365,188958,,,196744,197810,,142410,176784,166385,174952,,,204879,171525,,134209,220555,,,151134,,,,204976,,,,145969,,,,195240,191660,,149317,245071,,,,,149425,,,,,,134337,,,,,169351,,,238597,170829,127101,,191961,227022,,149128,129843,168020,132271,274911,162288,135409,,,,217348,,145777,179632,121621,,218076,214560,189522,159183,,,115822,194182,211192,,132369,187523,,138194,160244,267357,216193,130113,116741,118456,169119,124704,170021,131907,195030,159060,146813,166289,167514,151466,214866,161565,167983,206741,,
2178.739014,,318190,,171836,,172047,,,163574,,181240,179349,,,,171392,179841,193779,,,165956,,161059,178554,147574,155797,197663,178306,282596,154370,150353,172719,,,,,,,,,,158956,150416,,323390,184860,166764,187982,,,208695,200661,,,169743,171370,181811,,,205328,166015,,135209,224199,,,136309,,,,213822,,,,139992,,,,188953,181089,,146407,250449,,,,,140950,,,,,,134564,,,,,165372,,,242977,174267,127046,,192422,229181,,150865,124837,167435,130843,276162,163377,136843,,,,219692,,148828,179264,121820,,218045,206829,191304,150968,167981,,120865,198262,225818,,128561,186848,,130982,156810,265417,216670,,120862,119564,173499,134658,167657,132107,201018,159328,147941,164345,180697,153361,223020,156625,172180,202543,186911,
2183.517090,,317337,,171069,,166352,,,157486,,179197,179662,,,,170866,187619,200562,,,161365,,161317,176794,147485,149318,189618,190736,269940,151987,150139,176256,,,,,,,,,,164573,157865,,331261,182141,164709,186174,,,203830,200176,,140215,169817,168768,174819,,,208903,168288,,133911,232804,,,139032,,,,214220,,,,140906,,,,193399,189245,,147414,251557,,,,,149604,,,,,,131766,,,,,168171,,,233396,173432,124085,,198473,232397,,151127,131060,169162,134741,273754,161635,142078,,,,209187,,152693,176798,122458,,217449,203308,203147,150223,167365,,113039,198997,220707,,129864,193354,,125376,,252785,214914,121253,121074,118087,171388,126749,171680,124126,192673,160707,148929,164373,199312,158004,212972,159231,171863,218553,187090,
2188.294922,,310753,,167117,,167464,,,155513,,174092,176661,,,,171053,174419,201321,,,160973,,155915,176596,153948,148026,180864,188043,262430,147877,153578,182229,,,,,,,,,,159289,158798,,327977,190195,161631,193653,,,204282,200904,,139530,176288,172192,170495,,,204784,165730,,130281,233148,,,137239,,,,204245,,,,136109,,,,194027,183201,,147366,249370,,,,,150116,,,,,,133504,,,,,168916,,,240939,178346,126937,,201326,236103,,143757,131207,163431,138047,274794,162687,138041,,,,215717,,145927,180033,124565,,221376,216305,199221,153899,169340,,111317,192910,218863,,133386,190152,,122364,154513,257111,212531,127629,119029,116088,170908,131559,164031,130363,197588,164055,148661,165270,193239,161567,216008,152251,168332,198610,184075,
2193.072998,,321075,,178504,,170378,,,159908,,171400,173556,,,,171727,182375,201449,,,166879,,158286,176322,148039,154528,180392,185135,256019,156850,149402,171304,,,,,,,,,,158017,158364,,323360,191679,163142,192101,,,198891,199810,,137545,172920,170098,173899,,,207658,160236,,127679,227389,,,141935,,,,199111,,,,137689,,,,192412,182553,,148517,253216,,,,,145479,,,,,,134824,,,,,171569,,,238301,176782,126111,,201218,237578,,146566,128452,164580,138580,268623,174946,137106,,,,211225,,146169,177692,127371,,220188,218306,203914,153676,165420,,114206,180529,224984,,143518,192519,,132351,153157,260726,,129127,116036,119366,178517,129568,166651,127080,187581,153926,142242,164923,195356,151247,214192,156203,178994,197269,184845,
2197.851074,,326062,,168710,,173072,,,158021,,174335,180546,,,,167979,186635,207155,,,161399,,159649,173264,152015,162132,194044,186630,273742,152751,151987,179749,,,,,,,,,,166848,163396,,327923,191702,162040,188127,,,211191,206692,,141844,173465,167314,177914,,,210922,160849,,130951,217690,,,140396,,,,219152,,,,139321,,,,193185,183756,,152774,248867,,,,,149653,,,,,,133056,,,,,161758,,,237437,177570,124946,,188555,231635,,147826,132600,164259,138761,268793,169334,133322,,,,212668,,146896,173169,124482,,215600,220360,205112,148954,,,113973,196031,219027,,142706,190387,,135312,161985,263407,214752,126450,114689,116013,179714,125395,168641,127069,190537,151212,146596,162887,198723,154621,216481,163303,184295,206483,178693,
2202.628906,,326687,,171249,,172100,,,159088,,171338,176234,,,,171878,180568,200145,,,167521,,160357,166751,150448,155936,201595,189533,268247,157806,148344,174975,,,,,,,,,,159760,165324,,326477,186649,168385,181024,,,207315,200096,,136943,172273,168921,177746,,,205947,168722,,129778,223904,,,139205,,,,213735,,,,141586,,,,197055,182209,,151673,247339,,,,,144638,,,,,,132836,,,,,160996,,,227184,183672,126410,,187362,229783,,148589,129708,166519,135646,266552,165383,136438,,,,216129,,149260,175111,120393,,227208,211620,192606,150650,154390,,118752,195208,227940,,144727,190157,,137983,167536,275151,,,120009,114822,175826,127978,157745,124183,176221,156014,147769,161444,192530,150101,221080,163069,174009,199859,,
2207.406982,,325967,,169707,,169867,,,158635,,176407,174590,,,,168089,178692,205500,,,162702,,160235,172180,146348,155830,193295,182921,252964,142744,148911,180181,,,,,,,,,,156940,159798,,325376,185304,165366,183262,,,204432,205597,,140030,168265,171869,179298,,,206627,159398,,130857,216822,,,150486,,,,207992,,,,140989,,,,194534,187691,,149899,241946,,,,,152749,,,,,,129965,,,,,161173,,,230517,177855,127019,,190473,233606,,140966,130096,161971,134484,258464,166720,136645,,,,210591,,152508,177744,123816,,220204,215709,200091,147886,169587,,115175,188219,223278,,143941,190964,,128151,159528,269654,,124991,117842,116063,179112,129103,148571,133416,189083,153181,151080,162580,196118,150978,210440,158589,173254,204427,190531,
